crossing time (s)	slope (V/s)	crossing number
7778.388577	-77.892181	4384
7779.417272	-71.448440	4385
7780.423818	-69.618105	4386
7781.450978	-66.226191	4387
7782.462315	-62.958521	4388
7783.482916	-62.417305	4389
7784.511729	-59.419038	4390
7785.514056	-57.480541	4391
7786.546135	-54.206760	4392
7787.545563	-51.419508	4393
7788.578369	-48.515217	4394
7789.582023	-46.148679	4395
7790.613720	-44.117336	4396
7791.623327	-40.929665	4397
7792.646786	-39.587519	4398
7793.661154	-37.319066	4399
7794.688725	-34.968560	4400
7795.687761	-32.499725	4401
7796.727492	-31.007812	4402
7797.730594	-28.803929	4403
7798.754684	-27.101766	4404
7799.769291	-26.572040	4405
7800.804878	-24.180919	4406
7801.797265	-23.039043	4407
7802.835399	-21.528471	4408
7803.838482	-20.370064	4409
7804.868104	-19.214114	4410
7805.876513	-17.579054	4411
7806.909825	-16.638741	4412
7807.903962	-15.186077	4413
7808.953316	-14.373532	4414
7809.935887	-13.122023	4415
7810.985989	-12.706174	4416
7811.969930	-11.617771	4417
7813.025906	-10.400230	4418
7814.007856	-9.973738	4419
7815.056383	-9.641647	4420
7816.052804	-8.831338	4421
7817.086076	-8.055462	4422
7818.092983	-7.396338	4423
7819.129107	-6.669394	4424
7820.109775	-6.365390	4425
7821.176113	-5.582963	4426
7822.145196	-5.525894	4427
7823.205725	-5.385317	4428
