crossing time (s)	slope (V/s)	crossing number
7260.995510	-85.388727	3980
7264.075135	-60.883086	3981
7265.086377	-58.815649	3982
7268.148814	-40.440631	3983
7269.157227	-35.388792	3984
7272.236654	-24.468873	3985
7273.229197	-21.673888	3986
7274.273609	-18.724503	3987
7275.273503	-15.658591	3988
7276.307461	-13.721661	3989
7277.315454	-12.377090	3990
7278.341946	-10.780747	3991
7279.354186	-8.428275	3992
7280.380945	-7.989538	3993
7281.393982	-6.869234	3994
7282.425590	-5.541744	3995
7283.423721	-4.614463	3996
7284.471350	-4.109897	3997
7285.454199	-3.292711	3998
7286.514449	-3.264050	3999
7287.489303	-3.147135	4000
7288.551403	-1.749467	4001
7289.529757	-2.128819	4002
7290.590790	-1.732900	4003
7291.572123	-1.440239	4004
